road_sec_id,ms_no,all_car,line_up_car,time,road,
642,16813634130,4,4,13:23:33,路口1,
642,16813634140,4,4,13:23:34,路口1,
642,16813634150,4,3,13:23:35,路口1,
642,16813634160,4,3,13:23:36,路口1,
642,16813634170,3,1,13:23:37,路口1,
642,16813634180,3,1,13:23:38,路口1,
642,16813634190,5,0,13:23:39,路口1,
642,16813634200,5,0,13:23:40,路口1,
642,16813634210,4,0,13:23:41,路口1,
642,16813634220,2,0,13:23:42,路口1,
642,16813634230,2,0,13:23:43,路口1,
642,16813634240,3,0,13:23:44,路口1,
642,16813634250,2,0,13:23:45,路口1,
642,16813634260,2,0,13:23:46,路口1,
642,16813634270,2,0,13:23:47,路口1,
642,16813634280,0,0,13:23:48,路口1,
642,16813634290,1,0,13:23:49,路口1,
642,16813634300,1,0,13:23:50,路口1,
642,16813634310,1,0,13:23:51,路口1,
642,16813634320,1,0,13:23:52,路口1,
642,16813634330,1,0,13:23:53,路口1,
642,16813634340,2,0,13:23:54,路口1,
642,16813634350,2,0,13:23:55,路口1,
642,16813634360,0,0,13:23:56,路口1,
642,16813634370,0,0,13:23:57,路口1,
642,16813634380,0,0,13:23:58,路口1,
642,16813634390,0,0,13:23:59,路口1,
642,16813634400,0,0,13:24:00,路口1,
642,16813634410,0,0,13:24:01,路口1,
642,16813634420,0,0,13:24:02,路口1,
642,16813634430,0,0,13:24:03,路口1,
642,16813634440,0,0,13:24:04,路口1,
642,16813634450,0,0,13:24:05,路口1,
642,16813634460,0,0,13:24:06,路口1,
642,16813634470,0,0,13:24:07,路口1,
642,16813634480,0,0,13:24:08,路口1,
642,16813634490,0,0,13:24:09,路口1,
642,16813634500,0,0,13:24:10,路口1,
642,16813634510,0,0,13:24:11,路口1,
642,16813634520,0,0,13:24:12,路口1,
642,16813634530,0,0,13:24:13,路口1,
642,16813634540,0,0,13:24:14,路口1,
642,16813634550,0,0,13:24:15,路口1,
642,16813634560,0,0,13:24:16,路口1,
642,16813634570,0,0,13:24:17,路口1,
642,16813634580,0,0,13:24:18,路口1,
642,16813634590,0,0,13:24:19,路口1,
642,16813634600,0,0,13:24:20,路口1,
642,16813634610,0,0,13:24:21,路口1,
642,16813634620,1,0,13:24:22,路口1,
642,16813634630,2,0,13:24:23,路口1,
642,16813634640,2,0,13:24:24,路口1,
642,16813634650,2,0,13:24:25,路口1,
642,16813634660,2,1,13:24:26,路口1,
642,16813634670,2,1,13:24:27,路口1,
642,16813634680,1,0,13:24:28,路口1,
642,16813634690,1,1,13:24:29,路口1,
642,16813634700,1,1,13:24:30,路口1,
642,16813634710,1,1,13:24:31,路口1,
642,16813634720,1,1,13:24:32,路口1,
642,16813634730,1,1,13:24:33,路口1,
642,16813634740,1,1,13:24:34,路口1,
642,16813634750,1,1,13:24:35,路口1,
642,16813634760,1,1,13:24:36,路口1,
642,16813634770,1,1,13:24:37,路口1,
642,16813634780,1,1,13:24:38,路口1,
642,16813634790,1,1,13:24:39,路口1,
642,16813634800,1,1,13:24:40,路口1,
642,16813634810,1,1,13:24:41,路口1,
642,16813634820,1,1,13:24:42,路口1,
642,16813634830,1,1,13:24:43,路口1,
642,16813634840,1,1,13:24:44,路口1,
642,16813634850,1,1,13:24:45,路口1,
642,16813634860,1,1,13:24:46,路口1,
642,16813634870,1,1,13:24:47,路口1,
642,16813634880,1,1,13:24:48,路口1,
642,16813634890,1,1,13:24:49,路口1,
642,16813634900,1,1,13:24:50,路口1,
642,16813634910,1,1,13:24:51,路口1,
642,16813634920,1,1,13:24:52,路口1,
642,16813634930,1,1,13:24:53,路口1,
642,16813634940,1,1,13:24:54,路口1,
642,16813634950,1,1,13:24:55,路口1,
642,16813634960,1,1,13:24:56,路口1,
642,16813634970,1,1,13:24:57,路口1,
642,16813634980,2,1,13:24:58,路口1,
642,16813634990,3,1,13:24:59,路口1,
642,16813635000,3,1,13:25:00,路口1,
642,16813635010,3,2,13:25:01,路口1,
642,16813635020,3,1,13:25:02,路口1,
642,16813635030,3,2,13:25:03,路口1,
642,16813635040,2,1,13:25:04,路口1,
642,16813635050,2,1,13:25:05,路口1,
642,16813635060,2,1,13:25:06,路口1,
642,16813635070,2,2,13:25:07,路口1,
642,16813635080,2,2,13:25:08,路口1,
642,16813635090,2,2,13:25:09,路口1,
642,16813635100,2,2,13:25:10,路口1,
642,16813635110,2,2,13:25:11,路口1,
642,16813635120,2,2,13:25:12,路口1,
642,16813635130,3,2,13:25:13,路口1,
642,16813635140,4,2,13:25:14,路口1,
642,16813635150,4,2,13:25:15,路口1,
642,16813635160,4,2,13:25:16,路口1,
642,16813635170,4,2,13:25:17,路口1,
642,16813635180,4,2,13:25:18,路口1,
642,16813635190,4,3,13:25:19,路口1,
642,16813635200,4,4,13:25:20,路口1,
642,16813635210,3,3,13:25:21,路口1,
642,16813635220,3,3,13:25:22,路口1,
642,16813635230,3,3,13:25:23,路口1,
642,16813635240,3,3,13:25:24,路口1,
642,16813635250,3,3,13:25:25,路口1,
642,16813635260,4,2,13:25:26,路口1,
642,16813635270,2,2,13:25:27,路口1,
642,16813635280,2,2,13:25:28,路口1,
642,16813635290,2,2,13:25:29,路口1,
642,16813635300,2,2,13:25:30,路口1,
642,16813635310,2,2,13:25:31,路口1,
642,16813635320,2,2,13:25:32,路口1,
642,16813635330,2,2,13:25:33,路口1,
642,16813635340,2,0,13:25:34,路口1,
642,16813635350,2,0,13:25:35,路口1,
642,16813635360,1,0,13:25:36,路口1,
642,16813635370,0,0,13:25:37,路口1,
642,16813635380,0,0,13:25:38,路口1,
642,16813635390,0,0,13:25:39,路口1,
642,16813635400,1,0,13:25:40,路口1,
642,16813635410,2,0,13:25:41,路口1,
642,16813635420,3,0,13:25:42,路口1,
642,16813635430,2,0,13:25:43,路口1,
642,16813635440,1,0,13:25:44,路口1,
642,16813635450,0,0,13:25:45,路口1,
642,16813635460,0,0,13:25:46,路口1,
642,16813635470,0,0,13:25:47,路口1,
642,16813635480,0,0,13:25:48,路口1,
642,16813635490,1,0,13:25:49,路口1,
642,16813635500,2,0,13:25:50,路口1,
642,16813635510,2,0,13:25:51,路口1,
642,16813635520,0,0,13:25:52,路口1,
642,16813635530,0,0,13:25:53,路口1,
642,16813635540,1,0,13:25:54,路口1,
642,16813635550,2,0,13:25:55,路口1,
642,16813635560,1,0,13:25:56,路口1,
642,16813635570,1,0,13:25:57,路口1,
642,16813635580,2,1,13:25:58,路口1,
642,16813635590,2,0,13:25:59,路口1,
642,16813635600,3,1,13:26:00,路口1,
642,16813635610,3,0,13:26:01,路口1,
642,16813635620,4,0,13:26:02,路口1,
642,16813635630,7,1,13:26:03,路口1,
642,16813635640,11,0,13:26:04,路口1,
642,16813635650,11,2,13:26:05,路口1,
642,16813635660,11,3,13:26:06,路口1,
642,16813635670,10,5,13:26:07,路口1,
642,16813635680,7,3,13:26:08,路口1,
642,16813635690,5,2,13:26:09,路口1,
642,16813635700,5,4,13:26:10,路口1,
642,16813635710,4,4,13:26:11,路口1,
642,16813635720,4,4,13:26:12,路口1,
642,16813635730,5,4,13:26:13,路口1,
642,16813635740,5,4,13:26:14,路口1,
642,16813635750,5,4,13:26:15,路口1,
642,16813635760,4,4,13:26:16,路口1,
642,16813635770,5,4,13:26:17,路口1,
642,16813635780,6,5,13:26:18,路口1,
642,16813635790,6,5,13:26:19,路口1,
642,16813635800,5,4,13:26:20,路口1,
642,16813635810,7,6,13:26:21,路口1,
642,16813635820,7,6,13:26:22,路口1,
642,16813635830,6,4,13:26:23,路口1,
642,16813635840,6,4,13:26:24,路口1,
642,16813635850,7,5,13:26:25,路口1,
642,16813635860,8,6,13:26:26,路口1,
642,16813635870,8,6,13:26:27,路口1,
642,16813635880,8,7,13:26:28,路口1,
642,16813635890,6,5,13:26:29,路口1,
642,16813635900,6,6,13:26:30,路口1,
642,16813635910,6,6,13:26:31,路口1,
642,16813635920,6,6,13:26:32,路口1,
642,16813635930,6,6,13:26:33,路口1,
642,16813635940,6,6,13:26:34,路口1,
642,16813635950,6,6,13:26:35,路口1,
642,16813635960,6,6,13:26:36,路口1,
642,16813635970,6,6,13:26:37,路口1,
642,16813635980,6,6,13:26:38,路口1,
642,16813635990,6,6,13:26:39,路口1,
642,16813636000,6,6,13:26:40,路口1,
642,16813636010,7,6,13:26:41,路口1,
642,16813636020,9,7,13:26:42,路口1,
642,16813636030,10,7,13:26:43,路口1,
642,16813636040,9,6,13:26:44,路口1,
642,16813636050,10,7,13:26:45,路口1,
642,16813636060,10,7,13:26:46,路口1,
642,16813636070,9,6,13:26:47,路口1,
642,16813636080,9,8,13:26:48,路口1,
642,16813636090,9,9,13:26:49,路口1,
642,16813636100,9,9,13:26:50,路口1,
642,16813636110,10,9,13:26:51,路口1,
642,16813636120,10,9,13:26:52,路口1,
642,16813636130,11,10,13:26:53,路口1,
642,16813636140,12,9,13:26:54,路口1,
642,16813636150,13,9,13:26:55,路口1,
642,16813636160,13,10,13:26:56,路口1,
642,16813636170,14,12,13:26:57,路口1,
642,16813636180,14,12,13:26:58,路口1,
642,16813636190,13,11,13:26:59,路口1,
642,16813636200,14,14,13:27:00,路口1,
642,16813636210,13,13,13:27:01,路口1,
642,16813636220,13,13,13:27:02,路口1,
642,16813636230,12,12,13:27:03,路口1,
642,16813636240,12,11,13:27:04,路口1,
642,16813636250,12,12,13:27:05,路口1,
642,16813636260,12,12,13:27:06,路口1,
642,16813636270,12,12,13:27:07,路口1,
642,16813636280,12,12,13:27:08,路口1,
642,16813636290,12,12,13:27:09,路口1,
642,16813636300,11,11,13:27:10,路口1,
642,16813636310,11,11,13:27:11,路口1,
642,16813636320,11,11,13:27:12,路口1,
642,16813636330,11,11,13:27:13,路口1,
642,16813636340,11,11,13:27:14,路口1,
642,16813636350,11,11,13:27:15,路口1,
642,16813636360,12,10,13:27:16,路口1,
642,16813636370,12,9,13:27:17,路口1,
642,16813636380,12,8,13:27:18,路口1,
642,16813636390,12,6,13:27:19,路口1,
642,16813636400,12,4,13:27:20,路口1,
642,16813636410,12,4,13:27:21,路口1,
642,16813636420,10,5,13:27:22,路口1,
642,16813636430,10,5,13:27:23,路口1,
642,16813636440,9,4,13:27:24,路口1,
642,16813636450,8,5,13:27:25,路口1,
642,16813636460,8,4,13:27:26,路口1,
642,16813636470,6,5,13:27:27,路口1,
642,16813636480,5,4,13:27:28,路口1,
642,16813636490,5,4,13:27:29,路口1,
642,16813636500,5,4,13:27:30,路口1,
642,16813636510,6,4,13:27:31,路口1,
642,16813636520,5,5,13:27:32,路口1,
642,16813636530,4,4,13:27:33,路口1,
642,16813636540,4,4,13:27:34,路口1,
642,16813636550,4,4,13:27:35,路口1,
642,16813636560,4,4,13:27:36,路口1,
642,16813636570,4,4,13:27:37,路口1,
642,16813636580,4,4,13:27:38,路口1,
642,16813636590,4,4,13:27:39,路口1,
642,16813636600,5,4,13:27:40,路口1,
642,16813636610,6,4,13:27:41,路口1,
642,16813636620,8,4,13:27:42,路口1,
642,16813636630,6,4,13:27:43,路口1,
642,16813636640,4,4,13:27:44,路口1,
642,16813636650,4,4,13:27:45,路口1,
642,16813636660,4,4,13:27:46,路口1,
642,16813636670,6,4,13:27:47,路口1,
642,16813636680,6,4,13:27:48,路口1,
642,16813636690,6,4,13:27:49,路口1,
642,16813636700,7,3,13:27:50,路口1,
642,16813636710,8,3,13:27:51,路口1,
642,16813636720,9,4,13:27:52,路口1,
642,16813636730,9,2,13:27:53,路口1,
642,16813636740,8,1,13:27:54,路口1,
642,16813636750,10,1,13:27:55,路口1,
642,16813636760,9,0,13:27:56,路口1,
642,16813636770,7,1,13:27:57,路口1,
642,16813636780,5,1,13:27:58,路口1,
642,16813636790,5,3,13:27:59,路口1,
642,16813636800,5,1,13:28:00,路口1,
642,16813636810,5,4,13:28:01,路口1,
642,16813636820,5,3,13:28:02,路口1,
642,16813636830,5,2,13:28:03,路口1,
642,16813636840,4,4,13:28:04,路口1,
642,16813636850,4,4,13:28:05,路口1,
642,16813636860,4,4,13:28:06,路口1,
642,16813636870,4,4,13:28:07,路口1,
642,16813636880,4,4,13:28:08,路口1,
642,16813636890,4,4,13:28:09,路口1,
642,16813636900,4,4,13:28:10,路口1,
642,16813636910,5,4,13:28:11,路口1,
642,16813636920,6,4,13:28:12,路口1,
642,16813636930,6,4,13:28:13,路口1,
642,16813636940,6,4,13:28:14,路口1,
642,16813636950,8,4,13:28:15,路口1,
642,16813636960,9,5,13:28:16,路口1,
642,16813636970,9,5,13:28:17,路口1,
642,16813636980,8,6,13:28:18,路口1,
642,16813636990,8,6,13:28:19,路口1,
642,16813637000,9,6,13:28:20,路口1,
642,16813637010,10,7,13:28:21,路口1,
642,16813637020,11,8,13:28:22,路口1,
642,16813637030,11,9,13:28:23,路口1,
642,16813637040,10,8,13:28:24,路口1,
642,16813637050,10,8,13:28:25,路口1,
642,16813637060,10,8,13:28:26,路口1,
642,16813637070,10,8,13:28:27,路口1,
642,16813637080,10,10,13:28:28,路口1,
642,16813637090,10,10,13:28:29,路口1,
642,16813637100,10,10,13:28:30,路口1,
642,16813637110,10,10,13:28:31,路口1,
642,16813637120,10,10,13:28:32,路口1,
642,16813637130,10,10,13:28:33,路口1,
642,16813637140,10,10,13:28:34,路口1,
642,16813637150,10,10,13:28:35,路口1,
642,16813637160,10,10,13:28:36,路口1,
642,16813637170,10,10,13:28:37,路口1,
642,16813637180,10,10,13:28:38,路口1,
642,16813637190,10,10,13:28:39,路口1,
642,16813637200,10,10,13:28:40,路口1,
642,16813637210,10,10,13:28:41,路口1,
642,16813637220,10,10,13:28:42,路口1,
642,16813637230,10,10,13:28:43,路口1,
642,16813637240,10,10,13:28:44,路口1,
642,16813637250,10,10,13:28:45,路口1,
642,16813637260,10,10,13:28:46,路口1,
642,16813637270,10,10,13:28:47,路口1,
642,16813637280,10,10,13:28:48,路口1,
642,16813637290,11,10,13:28:49,路口1,
642,16813637300,12,10,13:28:50,路口1,
642,16813637310,12,10,13:28:51,路口1,
642,16813637320,12,10,13:28:52,路口1,
642,16813637330,12,10,13:28:53,路口1,
642,16813637340,12,12,13:28:54,路口1,
642,16813637350,12,12,13:28:55,路口1,
642,16813637360,12,12,13:28:56,路口1,
642,16813637370,12,12,13:28:57,路口1,
642,16813637380,12,12,13:28:58,路口1,
642,16813637390,12,12,13:28:59,路口1,
642,16813637400,12,12,13:29:00,路口1,
642,16813637410,12,12,13:29:01,路口1,
642,16813637420,12,12,13:29:02,路口1,
642,16813637430,12,12,13:29:03,路口1,
642,16813637440,12,12,13:29:04,路口1,
642,16813637450,12,12,13:29:05,路口1,
642,16813637460,12,12,13:29:06,路口1,
642,16813637470,12,12,13:29:07,路口1,
642,16813637480,12,12,13:29:08,路口1,
642,16813637490,12,12,13:29:09,路口1,
642,16813637500,12,12,13:29:10,路口1,
642,16813637510,12,8,13:29:11,路口1,
642,16813637520,12,5,13:29:12,路口1,
642,16813637530,12,6,13:29:13,路口1,
642,16813637540,12,3,13:29:14,路口1,
642,16813637550,9,1,13:29:15,路口1,
642,16813637560,8,1,13:29:16,路口1,
642,16813637570,7,2,13:29:17,路口1,
642,16813637580,7,1,13:29:18,路口1,
642,16813637590,5,2,13:29:19,路口1,
642,16813637600,4,1,13:29:20,路口1,
642,16813637610,3,1,13:29:21,路口1,
642,16813637620,5,1,13:29:22,路口1,
642,16813637630,5,2,13:29:23,路口1,
642,16813637640,3,1,13:29:24,路口1,
642,16813637650,4,1,13:29:25,路口1,
642,16813637660,4,1,13:29:26,路口1,
642,16813637670,5,2,13:29:27,路口1,
642,16813637680,4,1,13:29:28,路口1,
642,16813637690,5,1,13:29:29,路口1,
642,16813637700,5,2,13:29:30,路口1,
642,16813637710,3,1,13:29:31,路口1,
642,16813637720,3,2,13:29:32,路口1,
642,16813637730,1,1,13:29:33,路口1,
642,16813637740,1,1,13:29:34,路口1,
642,16813637750,3,1,13:29:35,路口1,
642,16813637760,3,1,13:29:36,路口1,
642,16813637770,2,1,13:29:37,路口1,
642,16813637780,1,1,13:29:38,路口1,
642,16813637790,1,1,13:29:39,路口1,
642,16813637800,1,1,13:29:40,路口1,
642,16813637810,1,1,13:29:41,路口1,
642,16813637820,1,1,13:29:42,路口1,
642,16813637830,1,1,13:29:43,路口1,
642,16813637840,1,1,13:29:44,路口1,
642,16813637850,1,1,13:29:45,路口1,
642,16813637860,1,1,13:29:46,路口1,
642,16813637870,1,0,13:29:47,路口1,
642,16813637880,1,0,13:29:48,路口1,
642,16813637890,2,1,13:29:49,路口1,
642,16813637900,2,0,13:29:50,路口1,
642,16813637910,1,0,13:29:51,路口1,
642,16813637920,0,0,13:29:52,路口1,
642,16813637930,0,0,13:29:53,路口1,
642,16813637940,0,0,13:29:54,路口1,
642,16813637950,0,0,13:29:55,路口1,
642,16813637960,2,0,13:29:56,路口1,
642,16813637970,3,0,13:29:57,路口1,
642,16813637980,4,0,13:29:58,路口1,
642,16813637990,5,1,13:29:59,路口1,
642,16813638000,6,3,13:30:00,路口1,
642,16813638010,6,3,13:30:01,路口1,
642,16813638020,6,5,13:30:02,路口1,
642,16813638030,5,4,13:30:03,路口1,
642,16813638040,5,5,13:30:04,路口1,
642,16813638050,4,4,13:30:05,路口1,
642,16813638060,4,4,13:30:06,路口1,
642,16813638070,4,4,13:30:07,路口1,
642,16813638080,4,4,13:30:08,路口1,
642,16813638090,4,4,13:30:09,路口1,
642,16813638100,5,4,13:30:10,路口1,
642,16813638110,6,4,13:30:11,路口1,
642,16813638120,6,4,13:30:12,路口1,
642,16813638130,6,6,13:30:13,路口1,
642,16813638140,5,5,13:30:14,路口1,
642,16813638150,5,5,13:30:15,路口1,
642,16813638160,5,5,13:30:16,路口1,
642,16813638170,6,5,13:30:17,路口1,
642,16813638180,6,6,13:30:18,路口1,
642,16813638190,6,6,13:30:19,路口1,
642,16813638200,6,6,13:30:20,路口1,
642,16813638210,6,6,13:30:21,路口1,
642,16813638220,6,6,13:30:22,路口1,
642,16813638230,6,6,13:30:23,路口1,
642,16813638240,6,6,13:30:24,路口1,
642,16813638250,6,6,13:30:25,路口1,
642,16813638260,6,6,13:30:26,路口1,
642,16813638270,6,6,13:30:27,路口1,
642,16813638280,6,6,13:30:28,路口1,
642,16813638290,6,6,13:30:29,路口1,
642,16813638300,6,6,13:30:30,路口1,
642,16813638310,6,6,13:30:31,路口1,
642,16813638320,6,6,13:30:32,路口1,
642,16813638330,6,6,13:30:33,路口1,
642,16813638340,6,6,13:30:34,路口1,
642,16813638350,6,6,13:30:35,路口1,
642,16813638360,6,6,13:30:36,路口1,
642,16813638370,6,6,13:30:37,路口1,
642,16813638380,7,6,13:30:38,路口1,
642,16813638390,7,6,13:30:39,路口1,
642,16813638400,8,6,13:30:40,路口1,
642,16813638410,7,6,13:30:41,路口1,
642,16813638420,7,6,13:30:42,路口1,
642,16813638430,8,6,13:30:43,路口1,
642,16813638440,7,7,13:30:44,路口1,
642,16813638450,7,6,13:30:45,路口1,
642,16813638460,7,7,13:30:46,路口1,
642,16813638470,7,7,13:30:47,路口1,
642,16813638480,7,7,13:30:48,路口1,
642,16813638490,7,7,13:30:49,路口1,
642,16813638500,7,7,13:30:50,路口1,
642,16813638510,5,5,13:30:51,路口1,
642,16813638520,7,7,13:30:52,路口1,
642,16813638530,7,7,13:30:53,路口1,
642,16813638540,7,7,13:30:54,路口1,
642,16813638550,7,7,13:30:55,路口1,
642,16813638560,7,7,13:30:56,路口1,
642,16813638570,7,7,13:30:57,路口1,
642,16813638580,7,7,13:30:58,路口1,
642,16813638590,7,7,13:30:59,路口1,
642,16813638600,7,7,13:31:00,路口1,
642,16813638610,7,7,13:31:01,路口1,
642,16813638620,7,6,13:31:02,路口1,
642,16813638630,7,6,13:31:03,路口1,
642,16813638640,8,6,13:31:04,路口1,
642,16813638650,5,2,13:31:05,路口1,
642,16813638660,6,2,13:31:06,路口1,
642,16813638670,5,2,13:31:07,路口1,
642,16813638680,5,2,13:31:08,路口1,
642,16813638690,4,1,13:31:09,路口1,
642,16813638700,3,1,13:31:10,路口1,
642,16813638710,2,1,13:31:11,路口1,
642,16813638720,3,0,13:31:12,路口1,
642,16813638730,3,0,13:31:13,路口1,
642,16813638740,3,1,13:31:14,路口1,
642,16813638750,3,0,13:31:15,路口1,
642,16813638760,3,0,13:31:16,路口1,
642,16813638770,4,1,13:31:17,路口1,
642,16813638780,3,0,13:31:18,路口1,
642,16813638790,3,0,13:31:19,路口1,
642,16813638800,4,1,13:31:20,路口1,
642,16813638810,2,0,13:31:21,路口1,
642,16813638820,3,0,13:31:22,路口1,
642,16813638830,1,0,13:31:23,路口1,
642,16813638840,2,0,13:31:24,路口1,
642,16813638850,2,0,13:31:25,路口1,
642,16813638860,3,1,13:31:26,路口1,
642,16813638870,1,0,13:31:27,路口1,
642,16813638880,2,1,13:31:28,路口1,
642,16813638890,1,0,13:31:29,路口1,
642,16813638900,0,0,13:31:30,路口1,
642,16813638910,0,0,13:31:31,路口1,
642,16813638920,0,0,13:31:32,路口1,
642,16813638930,0,0,13:31:33,路口1,
642,16813638940,0,0,13:31:34,路口1,
642,16813638950,0,0,13:31:35,路口1,
642,16813638960,0,0,13:31:36,路口1,
642,16813638970,0,0,13:31:37,路口1,
642,16813638980,0,0,13:31:38,路口1,
642,16813638990,0,0,13:31:39,路口1,
642,16813639000,0,0,13:31:40,路口1,
642,16813639010,0,0,13:31:41,路口1,
642,16813639020,0,0,13:31:42,路口1,
642,16813639030,0,0,13:31:43,路口1,
642,16813639040,0,0,13:31:44,路口1,
642,16813639050,0,0,13:31:45,路口1,
642,16813639060,0,0,13:31:46,路口1,
642,16813639070,0,0,13:31:47,路口1,
642,16813639080,0,0,13:31:48,路口1,
642,16813639090,0,0,13:31:49,路口1,
642,16813639100,0,0,13:31:50,路口1,
642,16813639110,0,0,13:31:51,路口1,
642,16813639120,0,0,13:31:52,路口1,
642,16813639130,0,0,13:31:53,路口1,
642,16813639140,0,0,13:31:54,路口1,
642,16813639150,0,0,13:31:55,路口1,
642,16813639160,0,0,13:31:56,路口1,
642,16813639170,0,0,13:31:57,路口1,
642,16813639180,0,0,13:31:58,路口1,
642,16813639190,0,0,13:31:59,路口1,
642,16813639200,0,0,13:32:00,路口1,
642,16813639210,0,0,13:32:01,路口1,
642,16813639220,0,0,13:32:02,路口1,
642,16813639230,0,0,13:32:03,路口1,
642,16813639240,0,0,13:32:04,路口1,
642,16813639250,0,0,13:32:05,路口1,
642,16813639260,0,0,13:32:06,路口1,
642,16813639270,0,0,13:32:07,路口1,
642,16813639280,0,0,13:32:08,路口1,
642,16813639290,0,0,13:32:09,路口1,
642,16813639300,0,0,13:32:10,路口1,
642,16813639310,0,0,13:32:11,路口1,
642,16813639320,0,0,13:32:12,路口1,
642,16813639330,0,0,13:32:13,路口1,
642,16813639340,0,0,13:32:14,路口1,
642,16813639350,1,0,13:32:15,路口1,
642,16813639360,2,0,13:32:16,路口1,
642,16813639370,2,0,13:32:17,路口1,
642,16813639380,2,0,13:32:18,路口1,
642,16813639390,3,0,13:32:19,路口1,
642,16813639400,4,0,13:32:20,路口1,
642,16813639410,3,0,13:32:21,路口1,
642,16813639420,3,1,13:32:22,路口1,
642,16813639430,4,2,13:32:23,路口1,
642,16813639440,4,1,13:32:24,路口1,
642,16813639450,4,1,13:32:25,路口1,
642,16813639460,4,1,13:32:26,路口1,
642,16813639470,3,2,13:32:27,路口1,
642,16813639480,3,2,13:32:28,路口1,
642,16813639490,3,3,13:32:29,路口1,
642,16813639500,3,3,13:32:30,路口1,
642,16813639510,3,3,13:32:31,路口1,
642,16813639520,3,3,13:32:32,路口1,
642,16813639530,3,3,13:32:33,路口1,
642,16813639540,3,3,13:32:34,路口1,
642,16813639550,3,3,13:32:35,路口1,
642,16813639560,3,3,13:32:36,路口1,
642,16813639570,3,3,13:32:37,路口1,
642,16813639580,3,1,13:32:38,路口1,
642,16813639590,3,1,13:32:39,路口1,
642,16813639600,3,2,13:32:40,路口1,
642,16813639610,3,2,13:32:41,路口1,
642,16813639620,3,3,13:32:42,路口1,
642,16813639630,3,3,13:32:43,路口1,
642,16813639640,3,3,13:32:44,路口1,
642,16813639650,2,2,13:32:45,路口1,
642,16813639660,2,2,13:32:46,路口1,
642,16813639670,3,3,13:32:47,路口1,
642,16813639680,3,3,13:32:48,路口1,
642,16813639690,3,3,13:32:49,路口1,
642,16813639700,3,3,13:32:50,路口1,
642,16813639710,3,3,13:32:51,路口1,
642,16813639720,3,2,13:32:52,路口1,
642,16813639730,3,2,13:32:53,路口1,
642,16813639740,3,3,13:32:54,路口1,
642,16813639750,3,3,13:32:55,路口1,
642,16813639760,3,2,13:32:56,路口1,
642,16813639770,3,2,13:32:57,路口1,
642,16813639780,3,2,13:32:58,路口1,
642,16813639790,6,1,13:32:59,路口1,
642,16813639800,6,0,13:33:00,路口1,
642,16813639810,6,0,13:33:01,路口1,
642,16813639820,6,1,13:33:02,路口1,
642,16813639830,4,0,13:33:03,路口1,
642,16813639840,3,0,13:33:04,路口1,
642,16813639850,1,0,13:33:05,路口1,
642,16813639860,2,0,13:33:06,路口1,
642,16813639870,0,0,13:33:07,路口1,
642,16813639880,0,0,13:33:08,路口1,
642,16813639890,0,0,13:33:09,路口1,
642,16813639900,0,0,13:33:10,路口1,
642,16813639910,0,0,13:33:11,路口1,
642,16813639920,0,0,13:33:12,路口1,
642,16813639930,0,0,13:33:13,路口1,
642,16813639940,0,0,13:33:14,路口1,
642,16813639950,0,0,13:33:15,路口1,
642,16813639960,0,0,13:33:16,路口1,
642,16813639970,1,0,13:33:17,路口1,
642,16813639980,2,0,13:33:18,路口1,
642,16813639990,2,0,13:33:19,路口1,
642,16813640000,0,0,13:33:20,路口1,
642,16813640010,1,0,13:33:21,路口1,
642,16813640020,2,0,13:33:22,路口1,
642,16813640030,0,0,13:33:23,路口1,
642,16813640040,0,0,13:33:24,路口1,
642,16813640050,0,0,13:33:25,路口1,
642,16813640060,0,0,13:33:26,路口1,
642,16813640070,0,0,13:33:27,路口1,
642,16813640080,0,0,13:33:28,路口1,
642,16813640090,0,0,13:33:29,路口1,
642,16813640100,0,0,13:33:30,路口1,
642,16813640110,0,0,13:33:31,路口1,
642,16813640120,0,0,13:33:32,路口1,
642,16813640130,0,0,13:33:33,路口1,
642,16813640140,0,0,13:33:34,路口1,
642,16813640150,0,0,13:33:35,路口1,
642,16813640160,0,0,13:33:36,路口1,
642,16813640170,0,0,13:33:37,路口1,
642,16813640180,0,0,13:33:38,路口1,
642,16813640190,0,0,13:33:39,路口1,
642,16813640200,0,0,13:33:40,路口1,
642,16813640210,0,0,13:33:41,路口1,
642,16813640220,0,0,13:33:42,路口1,
642,16813640230,0,0,13:33:43,路口1,
642,16813640240,0,0,13:33:44,路口1,
642,16813640250,0,0,13:33:45,路口1,
642,16813640260,0,0,13:33:46,路口1,
642,16813640270,0,0,13:33:47,路口1,
642,16813640280,0,0,13:33:48,路口1,
642,16813640290,0,0,13:33:49,路口1,
642,16813640300,0,0,13:33:50,路口1,
642,16813640310,0,0,13:33:51,路口1,
642,16813640320,0,0,13:33:52,路口1,
642,16813640330,0,0,13:33:53,路口1,
642,16813640340,0,0,13:33:54,路口1,
642,16813640350,0,0,13:33:55,路口1,
642,16813640360,0,0,13:33:56,路口1,
642,16813640370,0,0,13:33:57,路口1,
642,16813640380,0,0,13:33:58,路口1,
642,16813640390,0,0,13:33:59,路口1,
642,16813640400,0,0,13:34:00,路口1,
642,16813640410,0,0,13:34:01,路口1,
642,16813640420,0,0,13:34:02,路口1,
642,16813640430,0,0,13:34:03,路口1,
642,16813640440,1,0,13:34:04,路口1,
642,16813640450,2,0,13:34:05,路口1,
642,16813640460,2,0,13:34:06,路口1,
642,16813640470,2,0,13:34:07,路口1,
